StockCode,Description,Product Health,Month index,Adjusted Product Index,Date of Last Purchase,Last Purchase Quantity, Price 
22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,12.100,24144,12.100,December 2011,168, $0.76 
22068,BLACK PIRATE TREASURE CHEST,12.079,24144,12.079,December 2011,171, $0.44 
23489,VINTAGE BELLS GARLAND,12.079,24144,12.079,December 2011,166, $2.97 
22543,MINI JIGSAW BAKE A CAKE,12.071,24144,12.071,December 2011,126, $0.20 
21442,GREEN BIRDHOUSE DECORATION,12.046,24144,12.046,December 2011,140, $0.19 
21620,SET OF 4 ROSE BOTANICAL CANDLES,12.033,24144,12.033,December 2011,163, $1.46 
23568,EGG CUP HENRIETTA HEN CREAM,12.033,24144,12.033,December 2011,153, $1.12 
21385,IVORY HANGING DECORATION  HEART,12.021,24144,12.021,December 2011,45, $0.90 
23440,PAINT YOUR OWN EGGS IN CRATE,12.000,24144,12.000,December 2011,145, $1.79 
20677,PINK POLKADOT BOWL,11.983,24144,11.983,December 2011,144, $1.21 
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,11.954,24144,11.954,December 2011,173, $1.67 
23300,GARDENERS KNEELING PAD CUP OF TEA,11.942,24144,11.942,December 2011,441, $1.86 
22704,WRAP RED APPLES,11.937,24144,11.937,December 2011,200, $0.42 
23446,BLUE BUNNY EASTER EGG BASKET,11.871,24144,11.871,December 2011,144, $1.45 
23447,PINK BUNNY EASTER EGG BASKET,11.871,24144,11.871,December 2011,144, $1.45 
17136A,BLUE STONES ON WIRE FOR CANDLE,13.149,24143,11.834,November 2011,96, $0.08 
23597,PAPER BUNTING PAISLEY PARK,11.832,24144,11.832,December 2011,141, $2.61 
22095,LADS ONLY TISSUE BOX,11.811,24144,11.811,December 2011,156, $1.14 
21167,WHITE SAGE INCENSE,11.786,24144,11.786,December 2011,241, $0.23 
21417,COCKLE SHELL DISH,11.781,24144,11.781,December 2011,143, $0.81 
21441,BLUE BIRDHOUSE DECORATION,11.781,24144,11.781,December 2011,140, $0.19 
23579,SNACK TRAY I LOVE LONDON,11.747,24144,11.747,December 2011,139, $2.08 
23553,LANDMARK FRAME CAMDEN TOWN,11.718,24144,11.718,December 2011,140, $11.24 
22532,MAGIC DRAWING SLATE LEAP FROG,11.718,24144,11.718,December 2011,34, $0.42 
21648,ASSORTED TUTTI FRUTTI SMALL PURSE,11.709,24144,11.709,December 2011,3, $2.46 
23546,WRAP PAISLEY PARK,11.662,24144,11.662,December 2011,175, $0.42 
82583,HOT BATHS METAL SIGN,11.658,24144,11.658,December 2011,310, $2.62 
23320,GIANT 50'S CHRISTMAS CRACKER,11.597,24144,11.597,December 2011,355, $1.47 
84029G,KNITTED UNION FLAG HOT WATER BOTTLE,11.589,24144,11.589,December 2011,280, $5.33 
22190,LOCAL CAFE MUG,11.580,24144,11.580,December 2011,141, $0.62 
72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,12.855,24143,11.569,November 2011,165, $1.06 
22266,EASTER DECORATION HANGING BUNNY,11.563,24144,11.563,December 2011,76, $0.19 
22154,ANGEL DECORATION 3 BUTTONS,11.546,24144,11.546,December 2011,247, $0.45 
40016,CHINESE DRAGON PAPER LANTERNS,15.742,24141,11.476,September 2011,132, $0.42 
22667,RECIPE BOX RETROSPOT,11.446,24144,11.446,December 2011,168, $2.72 
22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,11.441,24144,11.441,December 2011,706, $0.90 
22150,3 STRIPEY MICE FELTCRAFT,11.424,24144,11.424,December 2011,220, $2.03 
22956,36 FOIL HEART CAKE CASES,11.419,24144,11.419,December 2011,106, $0.79 
23571,TRADITIONAL NAUGHTS & CROSSES,11.419,24144,11.419,December 2011,230, $1.79 
22812,PACK 3 BOXES CHRISTMAS PANNETONE,11.371,24144,11.371,December 2011,4, $1.95 
22835,HOT WATER BOTTLE I AM SO POORLY,11.358,24144,11.358,December 2011,297, $5.82 
23281,FOLDING BUTTERFLY MIRROR RED,11.353,24144,11.353,December 2011,147, $0.77 
22481,BLACK TEA TOWEL CLASSIC DESIGN,11.331,24144,11.331,December 2011,141, $0.42 
47556B,TEA TIME TEA TOWELS,36.042,24133,11.310,January 2011,1300, $2.55 
23040,PAPER LANTERN 9 POINT SNOW STAR,11.305,24144,11.305,December 2011,22, $6.55 
22548,HEADS AND TAILS SPORTING FUN,12.558,24143,11.302,November 2011,74, $1.13 
23534,STOP FOR TEA WALL ART,11.296,24144,11.296,December 2011,101, $8.25 
23400,SHELF WITH 4 HOOKS HOME SWEET HOME,11.269,24144,11.269,December 2011,3, $6.25 
22119,PEACE WOODEN BLOCK LETTERS,11.252,24144,11.252,December 2011,137, $2.04 
21243,PINK  POLKADOT PLATE,11.238,24144,11.238,December 2011,35, $2.10 
23540,WALL ART THE MAGIC FOREST,11.229,24144,11.229,December 2011,1, $2.55 
22572,ROCKING HORSE GREEN CHRISTMAS,12.470,24143,11.223,November 2011,209, $0.90 
23334,IVORY WICKER HEART SMALL,11.207,24144,11.207,December 2011,98, $0.76 
22647,CERAMIC LOVE HEART MONEY BANK,11.164,24144,11.164,December 2011,127, $0.41 
23532,WALL ART WORK REST AND PLAY,11.153,24144,11.153,December 2011,14, $2.58 
84568,GIRLS ALPHABET IRON ON PATCHES,11.118,24144,11.118,December 2011,146, $0.42 
23166,MEDIUM CERAMIC TOP STORAGE JAR,11.100,24144,11.100,December 2011,207, $1.22 
23560,SET OF 6 RIBBONS COUNTRY STYLE,11.091,24144,11.091,December 2011,124, $2.86 
21481,FAWN BLUE HOT WATER BOTTLE,11.086,24144,11.086,December 2011,190, $4.05 
22723,SET OF 6 HERB TINS SKETCHBOOK,11.068,24144,11.068,December 2011,128, $1.42 
16054,POPART RECT PENCIL SHARPENER ASST,11.036,24144,11.036,December 2011,36, $0.12 
22130,PARTY CONE CHRISTMAS DECORATION,11.009,24144,11.009,December 2011,54, $0.85 
17021,NAMASTE SWAGAT INCENSE,11.009,24144,11.009,December 2011,36, $0.30 
22128,PARTY CONES CANDY ASSORTED,12.198,24143,10.979,November 2011,120, $1.06 
23295,SET OF 12 MINI LOAF BAKING CASES,10.973,24144,10.973,December 2011,215, $0.95 
22585,PACK OF 6 BIRDY GIFT TAGS,10.968,24144,10.968,December 2011,105, $1.42 
22947,WOODEN ADVENT CALENDAR RED,12.186,24143,10.967,November 2011,156, $8.34 
22785,SQUARECUSHION COVER PINK UNION FLAG,10.950,24144,10.950,December 2011,123, $1.54 
23544,WALL ART MID CENTURY MODERN,10.932,24144,10.932,December 2011,5, $6.53 
22664,TOY TIDY DOLLY GIRL DESIGN,10.922,24144,10.922,December 2011,123, $0.87 
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,10.913,24144,10.913,December 2011,131, $1.95 
16216,LETTER SHAPE PENCIL SHARPENER,10.886,24144,10.886,December 2011,110, $0.06 
85035C,ROSE 3 WICK MORRIS BOX CANDLE,12.075,24143,10.867,November 2011,150, $1.30 
85035c,ROSE 3 WICK MORRIS BOX CANDLE,12.075,24143,10.867,November 2011,150, $1.30 
23561,SET OF 6 RIBBONS PARTY,10.863,24144,10.863,December 2011,119, $2.76 
22993,SET OF 4 PANTRY JELLY MOULDS,10.826,24144,10.826,December 2011,502, $1.27 
22608,PENS ASSORTED FUNKY JEWELED,10.807,24144,10.807,December 2011,141, $0.24 
21864,UNION JACK FLAG PASSPORT COVER,10.770,24144,10.770,December 2011,60, $2.08 
23545,WRAP RED DOILEY,10.724,24144,10.724,December 2011,175, $0.42 
22708,WRAP DOLLY GIRL,10.724,24144,10.724,December 2011,100, $0.42 
22922,FRIDGE MAGNETS US DINER ASSORTED,10.691,24144,10.691,December 2011,150, $0.78 
22123,PING MICROWAVE APRON,10.691,24144,10.691,December 2011,112, $0.97 
20682,RED RETROSPOT CHILDRENS UMBRELLA,10.691,24144,10.691,December 2011,94, $3.00 
23439,HAND WARMER RED LOVE HEART,10.663,24144,10.663,December 2011,474, $2.13 
23510,MINI PLAYING CARDS GYMKHANA,10.625,24144,10.625,December 2011,28, $0.57 
22269,EGG CUP NATURAL CHICKEN,10.625,24144,10.625,December 2011,34, $0.51 
23212,HEART WREATH DECORATION WITH BELL,10.602,24144,10.602,December 2011,179, $1.41 
23505,PLAYING CARDS I LOVE LONDON,10.597,24144,10.597,December 2011,83, $1.28 
21012,ANTIQUE ALL GLASS CANDLESTICK,10.588,24144,10.588,December 2011,140, $1.97 
84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,10.536,24144,10.536,December 2011,152, $1.87 
22439,6 ROCKET BALLOONS,10.507,24144,10.507,December 2011,70, $0.74 
23358,HOT STUFF HOT WATER BOTTLE,10.493,24144,10.493,December 2011,134, $2.11 
22731,3D CHRISTMAS STAMPS STICKERS,10.469,24144,10.469,December 2011,42, $1.54 
22107,PIZZA PLATE IN BOX,10.464,24144,10.464,December 2011,135, $2.76 
16052,TEATIME PUSH DOWN RUBBER,19.675,24138,10.456,June 2011,395, $0.19 
22716,CARD CIRCUS PARADE,10.445,24144,10.445,December 2011,95, $0.47 
22069,BROWN  PIRATE TREASURE CHEST,10.440,24144,10.440,December 2011,119, $1.03 
22972,CHILDREN'S SPACEBOY MUG,10.440,24144,10.440,December 2011,43, $1.73 
47480,HANGING PHOTO CLIP ROPE LADDER,10.431,24144,10.431,December 2011,113, $1.73 
21408,SPOTTY PINK DUCK DOORSTOP,10.431,24144,10.431,December 2011,108, $2.48 
22509,SEWING BOX RETROSPOT DESIGN,10.387,24144,10.387,December 2011,113, $3.95 
23313,VINTAGE CHRISTMAS BUNTING,10.378,24144,10.378,December 2011,335, $5.23 
23512,EMBROIDERED RIBBON REEL ROSIE,10.359,24144,10.359,December 2011,12, $2.25 
85040A,S/4 PINK FLOWER CANDLES IN BOWL,10.349,24144,10.349,December 2011,22, $2.10 
85040a,S/4 PINK FLOWER CANDLES IN BOWL,10.349,24144,10.349,December 2011,22, $2.10 
23032,DRAWER KNOB CRACKLE GLAZE IVORY,11.493,24143,10.344,November 2011,127, $1.91 
20978,36 PENCILS TUBE SKULLS,10.330,24144,10.330,December 2011,73, $1.46 
22496,SET OF 2 ROUND TINS DUTCH CHEESE,10.320,24144,10.320,December 2011,111, $0.79 
23542,70'S ALPHABET WALL ART,10.252,24144,10.252,December 2011,138, $7.04 
23412,HEART MIRROR ANTIQUE WHITE,12.613,24142,10.217,October 2011,165, $5.65 
20723,STRAWBERRY CHARLOTTE BAG,10.213,24144,10.213,December 2011,357, $2.17 
23388,WOODLAND MINI BACKPACK,10.169,24144,10.169,December 2011,35, $4.62 
23518,EMBROIDERED RIBBON REEL RACHEL,10.169,24144,10.169,December 2011,6, $2.89 
23293,SET OF 12 FAIRY CAKE BAKING CASES,10.085,24144,10.085,December 2011,531, $0.88 
22294,HEART FILIGREE DOVE  SMALL,10.085,24144,10.085,December 2011,105, $1.33 
23425,STORAGE TIN HOME SWEET HOME,10.075,24144,10.075,December 2011,103, $1.28 
23694,PAISLEY PARK CARD,10.050,24144,10.050,December 2011,102, $0.44 
22405,MONEY BOX POCKET MONEY DESIGN,10.035,24144,10.035,December 2011,99, $0.44 
82580,BATHROOM METAL SIGN,10.010,24144,10.010,December 2011,198, $0.70 
23513,EMBROIDERED RIBBON REEL SUSIE,9.990,24144,9.990,December 2011,11, $2.27 
22109,FULL ENGLISH BREAKFAST PLATE,9.975,24144,9.975,December 2011,165, $4.34 
22728,ALARM CLOCK BAKELIKE PINK,9.960,24144,9.960,December 2011,213, $3.92 
22311,OFFICE MUG WARMER BLACK+SILVER,9.950,24144,9.950,December 2011,161, $2.72 
72800E,4 IVORY DINNER CANDLES SILVER FLOCK,9.940,24144,9.940,December 2011,107, $1.05 
23225,CHERUB HEART DECORATION SILVER,9.905,24144,9.905,December 2011,61, $1.07 
21179,NO JUNK MAIL METAL SIGN,13.583,24141,9.902,September 2011,250, $0.40 
22166,WALL MIRROR RECTANGLE DIAMANTE PINK,9.889,24144,9.889,December 2011,99, $3.34 
82581,TOILET METAL SIGN,9.879,24144,9.879,December 2011,123, $0.57 
22703,PINK CAT BOWL,9.874,24144,9.874,December 2011,103, $0.91 
23340,VINTAGE CHRISTMAS CAKE FRILL,9.874,24144,9.874,December 2011,62, $1.94 
21064,BOOM BOX SPEAKER BOYS,9.859,24144,9.859,December 2011,103, $2.44 
22561,WOODEN SCHOOL COLOURING SET,9.813,24144,9.813,December 2011,302, $1.62 
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE,9.793,24144,9.793,December 2011,109, $1.83 
23697,A PRETTY THANK YOU CARD,9.793,24144,9.793,December 2011,98, $0.43 
21398,RED POLKADOT COFFEE  MUG,22.740,24136,9.789,April 2011,533, $0.40 
85230E,STRAWBRY SCENTED VOTIVE CANDLE,13.416,24141,9.781,September 2011,96, $0.23 
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,9.778,24144,9.778,December 2011,13, $2.57 
21292,SMALL STRIPES CHOCOLATE GIFT BAG,9.762,24144,9.762,December 2011,96, $0.19 
22908,PACK OF 20 NAPKINS RED APPLES,9.752,24144,9.752,December 2011,142, $0.77 
22435,SET OF 9 HEART SHAPED BALLOONS,9.747,24144,9.747,December 2011,143, $1.12 
22495,SET OF 2 ROUND TINS CAMEMBERT,9.747,24144,9.747,December 2011,98, $1.10 
22046,TEA PARTY  WRAPPING PAPER,9.747,24144,9.747,December 2011,75, $0.42 
22990,COTTON APRON PANTRY DESIGN,9.737,24144,9.737,December 2011,109, $3.17 
23392,SPACEBOY ROCKET LOLLY MAKERS,9.737,24144,9.737,December 2011,51, $2.96 
23158,SET OF 5 LUCKY CAT MAGNETS,9.726,24144,9.726,December 2011,155, $2.36 
84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,9.695,24144,9.695,December 2011,96, $0.39 
22729,ALARM CLOCK BAKELIKE ORANGE,9.695,24144,9.695,December 2011,4, $8.29 
23528,SPACEBOY WALL ART,9.690,24144,9.690,December 2011,7, $5.87 
21744,SNOWFLAKE PORTABLE TABLE LIGHT,10.752,24143,9.677,November 2011,124, $2.93 
22500,SET OF 2 TINS JARDIN DE PROVENCE,9.628,24144,9.628,December 2011,94, $1.25 
23238,SET OF 4 KNICK KNACK TINS LONDON,9.623,24144,9.623,December 2011,159, $3.99 
22196,SMALL HEART MEASURING SPOONS,9.612,24144,9.612,December 2011,183, $1.07 
21239,PINK  POLKADOT CUP,9.612,24144,9.612,December 2011,39, $0.95 
85199S,SMALL HANGING IVORY/RED WOOD BIRD,9.586,24144,9.586,December 2011,256, $0.59 
22573,STAR WOODEN CHRISTMAS DECORATION,9.586,24144,9.586,December 2011,298, $1.00 
22212,FOUR HOOK  WHITE LOVEBIRDS,9.581,24144,9.581,December 2011,82, $2.42 
21634,ASSORTED MINI MADRAS NOTEBOOK,14.533,24140,9.535,August 2011,24, $0.39 
22619,SET OF 6 SOLDIER SKITTLES,9.534,24144,9.534,December 2011,198, $4.05 
23404,HOME SWEET HOME BLACKBOARD,9.524,24144,9.524,December 2011,186, $3.83 
23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,9.513,24144,9.513,December 2011,8, $5.19 
22411,JUMBO SHOPPER VINTAGE RED PAISLEY,9.487,24144,9.487,December 2011,497, $2.18 
23163,REGENCY SUGAR TONGS,9.439,24144,9.439,December 2011,81, $2.52 
21462,"NURSERY A,B,C PAINTED LETTERS",9.429,24144,9.429,December 2011,91, $1.95 
22905,CALENDAR IN SEASON DESIGN,9.375,24144,9.375,December 2011,97, $1.75 
22215,CAKE STAND WHITE TWO TIER LACE,9.327,24144,9.327,December 2011,91, $3.10 
47504H,ENGLISH ROSE SPIRIT LEVEL,9.311,24144,9.311,December 2011,101, $1.01 
22807,SET OF 6 T-LIGHTS TOADSTOOLS,9.268,24144,9.268,December 2011,110, $1.88 
22314,OFFICE MUG WARMER CHOC+BLUE,9.268,24144,9.268,December 2011,105, $1.84 
22806,SET OF 6 T-LIGHTS WEDDING CAKE,9.257,24144,9.257,December 2011,66, $1.40 
23154,SET OF 4 JAM JAR MAGNETS,9.252,24144,9.252,December 2011,158, $1.92 
22380,TOY TIDY SPACEBOY,9.241,24144,9.241,December 2011,115, $1.10 
22395,PAPERWEIGHT VINTAGE PAISLEY,9.236,24144,9.236,December 2011,80, $0.45 
22725,ALARM CLOCK BAKELIKE CHOCOLATE,9.230,24144,9.230,December 2011,110, $4.93 
23338,EGG FRYING PAN RED,9.225,24144,9.225,December 2011,95, $2.11 
23108,SET OF 10 LED DOLLY LIGHTS,9.209,24144,9.209,December 2011,127, $5.50 
22584,PACK OF 6 PANNETONE GIFT BOXES,9.209,24144,9.209,December 2011,47, $2.70 
21907,I'M ON HOLIDAY METAL SIGN,9.192,24144,9.192,December 2011,77, $2.21 
85066,CREAM SWEETHEART MINI CHEST,9.182,24144,9.182,December 2011,130, $11.85 
22199,FRYING PAN RED RETROSPOT,9.154,24144,9.154,December 2011,94, $1.62 
21993,FLORAL FOLK STATIONERY SET,9.143,24144,9.143,December 2011,134, $1.88 
23223,CHRISTMAS TREE HANGING SILVER,9.143,24144,9.143,December 2011,57, $1.01 
22118,JOY WOODEN BLOCK LETTERS,9.127,24144,9.127,December 2011,91, $1.48 
21618,4 WILDFLOWER BOTANICAL CANDLES,10.139,24143,9.125,November 2011,94, $1.51 
23208,LUNCH BAG VINTAGE LEAF DESIGN,9.077,24144,9.077,December 2011,332, $1.70 
84826,ASSTD DESIGN 3D PAPER STICKERS,9.050,24144,9.050,December 2011,92, $0.19 
84827,ASS DES PHONE SPONGE CRAFT STICKER,9.048,24144,9.048,December 2011,71, $0.09 
90087,CRYSTAL SEA HORSE PHONE CHARM,9.044,24144,9.044,December 2011,72, $0.19 
21791,VINTAGE HEADS AND TAILS CARD GAME,9.039,24144,9.039,December 2011,393, $1.30 
22941,CHRISTMAS LIGHTS 10 REINDEER,9.039,24144,9.039,December 2011,180, $9.22 
22232,JIGSAW TOADSTOOLS 3 PIECE,9.033,24144,9.033,December 2011,49, $0.59 
22576,SWALLOW WOODEN CHRISTMAS DECORATION,9.006,24144,9.006,December 2011,158, $0.95 
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,9.000,24144,9.000,December 2011,310, $4.91 
23245,SET OF 3 REGENCY CAKE TINS,9.000,24144,9.000,December 2011,271, $6.20 
21245,GREEN POLKADOT PLATE,9.000,24144,9.000,December 2011,113, $1.50 
22410,MONEY BOX HOUSEKEEPING DESIGN,8.994,24144,8.994,December 2011,82, $0.49 
21642,ASSORTED TUTTI FRUTTI PEN,8.983,24144,8.983,December 2011,18, $0.59 
22042,CHRISTMAS CARD SINGING ANGEL,8.967,24144,8.967,December 2011,60, $0.42 
23197,SKETCHBOOK MAGNETIC SHOPPING LIST,8.961,24144,8.961,December 2011,153, $1.62 
22539,MINI JIGSAW DOLLY GIRL,8.961,24144,8.961,December 2011,348, $0.20 
23064,CINDERELLA CHANDELIER,9.950,24143,8.955,November 2011,100, $10.00 
22670,FRENCH WC SIGN BLUE METAL,8.950,24144,8.950,December 2011,118, $1.35 
22997,TRAVEL CARD WALLET UNION JACK,8.911,24144,8.911,December 2011,111, $0.45 
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,8.905,24144,8.905,December 2011,85, $2.95 
22471,TV DINNER TRAY AIR HOSTESS,8.905,24144,8.905,December 2011,52, $2.64 
72819,CUPID DESIGN SCENTED CANDLES,8.899,24144,8.899,December 2011,64, $1.25 
23559,WOODLAND BUNNIES LOLLY MAKERS,8.888,24144,8.888,December 2011,86, $2.60 
15056N,EDWARDIAN PARASOL NATURAL,8.888,24144,8.888,December 2011,84, $6.12 
15056n,EDWARDIAN PARASOL NATURAL,8.888,24144,8.888,December 2011,84, $6.12 
22189,CREAM HEART CARD HOLDER,8.877,24144,8.877,December 2011,405, $3.55 
22446,PIN CUSHION BABUSHKA PINK,8.877,24144,8.877,December 2011,109, $1.95 
21822,GLITTER CHRISTMAS TREE WITH BELLS,8.877,24144,8.877,December 2011,107, $1.11 
22406,MONEY BOX KINGS CHOICE DESIGN,8.877,24144,8.877,December 2011,93, $0.55 
21561,DINOSAUR LUNCH BOX WITH CUTLERY,8.854,24144,8.854,December 2011,15, $3.67 
21380,WOODEN HAPPY BIRTHDAY GARLAND,8.826,24144,8.826,December 2011,6, $2.95 
23242,TREASURE TIN BUFFALO BILL,8.815,24144,8.815,December 2011,145, $2.00 
23028,DRAWER KNOB CRACKLE GLAZE BLUE,9.778,24143,8.800,November 2011,2, $1.65 
22701,PINK DOG BOWL,8.775,24144,8.775,December 2011,84, $1.31 
85178,VICTORIAN SEWING KIT,8.758,24144,8.758,December 2011,45, $1.68 
23417,BATHROOM HOOK,8.735,24144,8.735,December 2011,75, $0.43 
23156,SET OF 5 MINI GROCERY MAGNETS,8.729,24144,8.729,December 2011,51, $2.08 
21078,SET/20 STRAWBERRY PAPER NAPKINS,10.770,24142,8.724,October 2011,23, $1.02 
22813,PACK 3 BOXES BIRD PANNETONE,8.724,24144,8.724,December 2011,65, $2.52 
22653,BUTTON BOX,8.718,24144,8.718,December 2011,162, $1.66 
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,9.664,24143,8.698,November 2011,104, $0.85 
21892,TRADITIONAL WOODEN CATCH CUP GAME,8.660,24144,8.660,December 2011,211, $1.45 
23202,JUMBO BAG VINTAGE LEAF,8.649,24144,8.649,December 2011,490, $2.07 
22615,PACK OF 12 CIRCUS PARADE TISSUES,8.643,24144,8.643,December 2011,33, $0.51 
23269,SET OF 2 CERAMIC CHRISTMAS TREES,8.643,24144,8.643,December 2011,26, $1.85 
82483,WOOD 2 DRAWER CABINET WHITE FINISH,8.637,24144,8.637,December 2011,112, $6.71 
16225,RATTLE SNAKE EGGS,8.626,24144,8.626,December 2011,105, $0.65 
75131,METAL TUBE CHIME ON BAMBOO,19.980,24136,8.601,April 2011,393, $1.00 
22906,12 MESSAGE CARDS WITH ENVELOPES,8.579,24144,8.579,December 2011,138, $1.57 
22942,CHRISTMAS LIGHTS 10 SANTAS,8.573,24144,8.573,December 2011,137, $3.61 
21544,SKULLS  WATER TRANSFER TATTOOS,8.573,24144,8.573,December 2011,115, $0.89 
23275,SET OF 3 HANGING OWLS OLLIE BEAK,8.567,24144,8.567,December 2011,294, $1.30 
70006,LOVE HEART POCKET WARMER,8.562,24144,8.562,December 2011,87, $1.02 
23287,RED VINTAGE SPOT BEAKER,8.562,24144,8.562,December 2011,23, $1.09 
21169,YOU'RE CONFUSING ME METAL SIGN,8.556,24144,8.556,December 2011,254, $1.69 
22182,CAKE STAND VICTORIAN FILIGREE SMALL,8.556,24144,8.556,December 2011,80, $1.25 
23580,SNACK TRAY HAPPY FOREST,8.544,24144,8.544,December 2011,74, $2.01 
21641,ASSORTED TUTTI FRUTTI KEYRING BALL,11.718,24141,8.542,September 2011,132, $0.29 
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,8.538,24144,8.538,December 2011,44, $1.07 
23515,EMBROIDERED RIBBON REEL DAISY,8.521,24144,8.521,December 2011,19, $2.19 
21401,BLUE PUDDING SPOON,8.521,24144,8.521,December 2011,36, $0.15 
23516,EMBROIDERED RIBBON REEL SOPHIE,8.503,24144,8.503,December 2011,13, $3.75 
22651,GENTLEMAN SHIRT REPAIR KIT,8.497,24144,8.497,December 2011,49, $1.10 
22801,ANTIQUE GLASS PEDESTAL BOWL,8.485,24144,8.485,December 2011,47, $3.98 
22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,9.407,24143,8.467,November 2011,25, $5.27 
20996,JAZZ HEARTS ADDRESS BOOK,8.462,24144,8.462,December 2011,186, $0.19 
22586,FELTCRAFT HAIRBAND PINK AND BLUE,8.456,24144,8.456,December 2011,48, $1.01 
22429,ENAMEL MEASURING JUG CREAM,8.456,24144,8.456,December 2011,18, $5.60 
21817,GLITTER CHRISTMAS TREE,9.391,24143,8.452,November 2011,173, $0.39 
35004B,SET OF 3 BLACK FLYING DUCKS,8.426,24144,8.426,December 2011,10, $5.45 
23494,VINTAGE DOILY DELUXE SEWING KIT,8.390,24144,8.390,December 2011,158, $6.86 
22992,REVOLVER WOODEN RULER,8.361,24144,8.361,December 2011,101, $2.18 
22210,WOOD STAMP SET BEST WISHES,8.343,24144,8.343,December 2011,101, $0.88 
23118,PARISIENNE JEWELLERY DRAWER,8.301,24144,8.301,December 2011,90, $7.46 
20749,ASSORTED COLOUR MINI CASES,8.289,24144,8.289,December 2011,149, $6.66 
22193,RED DINER WALL CLOCK,8.283,24144,8.283,December 2011,60, $9.11 
23509,MINI PLAYING CARDS FUN FAIR,8.276,24144,8.276,December 2011,16, $0.50 
21875,KINGS CHOICE MUG,8.252,24144,8.252,December 2011,73, $1.46 
22536,MAGIC DRAWING SLATE PURDEY,8.246,24144,8.246,December 2011,58, $0.42 
23235,STORAGE TIN VINTAGE LEAF,8.234,24144,8.234,December 2011,81, $1.61 
22138,BAKING SET 9 PIECE RETROSPOT,8.228,24144,8.228,December 2011,279, $4.88 
21935,SUKI  SHOULDER BAG,8.222,24144,8.222,December 2011,172, $1.95 
35599B,BLACK CHRISTMAS TREE 120CM,8.161,24144,8.161,December 2011,72, $1.95 
22904,CALENDAR PAPER CUT DESIGN,9.050,24143,8.145,November 2011,113, $3.23 
22815,CARD PSYCHEDELIC APPLES,8.118,24144,8.118,December 2011,109, $0.42 
21199,PINK  HEART CONFETTI IN TUBE,8.118,24144,8.118,December 2011,12, $1.65 
37327,ASSTD MULTICOLOUR CIRCLES MUG,8.955,24143,8.060,November 2011,16, $0.39 
